Name_Ext_Mtd,Con_LOC,CON_LOCAL,CON_LITERAL,CON_INVOCATION,CON_IF,CON_CONDITIONAL,CON_SWITCH,CON_VAR_ACC,CON_TYPE_ACC,CON_FIELD_ACC,CON_ASSERT,CON_ASSIGN,CON_TYPED_ELE,CON_PACKAGE,LOC_Extracted_Method,Num_local,Num_Literal,Num_Invocation,Num_If,Num_Conditional,Num_Switch,Num_Var_Ac,Num_Type_Ac,Num_Field_Ac,Num_Assign,Num_Typed_Ele,Num_Package,ratio_LOC,Ratio_Variable_Access,Ratio_Variable_Access2,VarAc_Cohesion,VarAc_Cohesion2,Ratio_Field_Access,Ratio_Field_Access2,Field_Cohesion,Field_Cohesion2,Ratio_Invocation,Invocation_Cohesion,Ratio_Type_Access,Ratio_Type_Access2,TypeAc_Cohesion,TypeAc_Cohesion2,Ratio_Typed_Ele,TypedEle_Cohesion,Ratio_Package,Ratio_Package2,Package_Cohesion,Package_Cohesion2
tryParse,0,0,0,1,0,0,0,1,1,0,0,0,4,9,36,5,1,9,8,1,0,40,8,5,3,103,78,1.125,1.0,1.0,0.2727272727272727,0.18181818181818182,1.0,0.0,0.2727272727272727,0.0,1.0,0.18181818181818182,1.0,1.0,0.2727272727272727,0.09090909090909091,1.0,0.2727272727272727,2.8333333333333335,1.0,0.7272727272727273,0.09090909090909091
checkInterfaceModifiers,8,0,0,9,4,0,0,12,9,3,0,0,34,71,8,3,1,6,1,0,0,9,3,2,0,23,29,0.5714285714285714,1.0,1.0,0.5,0.5,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.25,0.5,1.0
getJavaNodeAtPosition,4,1,0,2,1,0,0,4,2,0,0,0,12,17,10,2,1,4,2,0,0,6,2,0,0,21,45,0.3225806451612903,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.0,0.4,0.0,1.0,0.4,1.0,0.0,0.6,0.0
getDefinitionPosition,4,1,0,2,1,0,0,4,2,0,0,0,12,17,8,2,1,3,1,0,0,6,0,0,0,16,22,0.25806451612903225,1.0,0.6666666666666666,0.4,0.4,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0
handleExcludeMethods,22,6,1,16,6,0,0,25,5,0,0,0,73,139,16,5,1,16,2,1,0,19,8,2,0,57,93,0.2711864406779661,0.5,0.3333333333333333,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,0.6,0.5,1.0,1.0,1.0,1.0,0.5,0.3023255813953488,1.0,1.0
handleMethodPermissions,22,6,1,16,6,0,0,25,5,0,0,0,73,139,31,11,1,27,3,1,0,46,11,2,5,115,199,0.5254237288135594,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,0.75,0.5,1.0,1.0,1.0,1.0,0.864406779661017,0.6511627906976745,1.0,1.0
initTimeMap,0,0,1,27,0,0,0,0,27,0,0,0,105,231,9,1,1,6,0,0,0,7,0,0,0,27,67,1.0,0.5384615384615384,0.0,0.875,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.125,0.29931972789115646,0.21100917431192662,1.0,1.0
toByteArray,27,6,1,11,2,0,0,33,8,7,0,2,85,95,24,2,1,8,1,0,0,13,3,2,1,41,63,0.47058823529411764,1.0,0.5,0.4,0.2,0.3333333333333333,0.0,0.2,0.0,1.0,0.2,1.0,0.0,0.2,0.0,1.0,0.4,1.0,0.90625,0.2,0.6
isSubtype,0,0,0,1,0,0,0,1,1,0,0,0,4,9,6,0,1,2,1,0,0,3,2,0,0,10,23,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
isSubtype,0,0,0,1,0,0,0,1,1,0,0,0,4,9,13,1,1,3,3,0,0,6,1,1,0,17,33,1.0,1.0,0.0,0.75,0.0,1.0,0.0,0.25,0.0,1.0,0.25,1.0,0.0,0.25,0.0,1.0,0.75,1.0,0.0,0.25,0.0
isSubtype,0,0,0,1,0,0,0,1,1,0,0,0,4,9,30,5,1,18,8,1,0,20,9,0,0,78,129,1.0,1.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,1.0,0.125,1.0,1.0,0.5,0.125,1.0,0.5,1.0,0.0,0.125,0.0
isSubtype,0,0,0,1,0,0,0,1,1,0,0,0,4,9,15,1,1,9,4,0,0,13,6,2,0,37,77,0.9375,1.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0
isSubtype,0,0,0,1,0,0,0,1,1,0,0,0,4,9,6,0,1,4,1,0,0,5,2,0,0,17,35,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
isSubtype,0,0,0,1,0,0,0,1,1,0,0,0,4,9,2,0,0,5,0,0,0,4,4,0,0,16,29,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
isSubtype,0,0,0,1,0,0,0,1,1,0,0,0,4,9,40,10,1,16,9,0,0,45,3,4,4,120,117,1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,1.0,0.0,0.14285714285714285,0.0,1.0,0.2857142857142857,1.0,0.0,0.42857142857142855,0.0,1.0,0.2857142857142857,1.0,0.0,0.5714285714285714,0.0
parseTransactions,0,0,0,1,0,0,0,2,2,2,0,0,6,6,23,3,1,8,2,0,0,31,15,21,10,87,74,1.0,1.0,1.0,0.1,0.3,1.0,0.0,0.3,0.0,1.0,0.1,1.0,0.9230769230769231,0.1,0.8,1.0,0.1,1.0,0.9523809523809523,0.2,0.9
makeTransaction,45,1,1,28,20,0,0,73,22,14,0,10,171,372,6,1,1,2,1,0,0,8,3,1,0,20,26,0.11764705882352941,1.0,0.2,0.3333333333333333,0.3333333333333333,0.05,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.06451612903225806,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.08860759493670886,0.005681818181818182,1.0,0.3333333333333333
showItemPopupOptionsMenu,8,2,0,12,1,0,0,10,6,4,0,0,31,45,5,2,1,8,0,0,0,11,1,0,0,26,72,0.38461538461538464,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.0,0.25,0.0,1.0,0.5,1.0,0.5,0.75,0.5
showItemPopupOptionsMenu,15,4,0,12,2,0,0,18,9,6,0,0,45,89,26,4,1,29,0,0,0,18,9,2,1,81,114,0.6341463414634146,1.0,0.0,0.4444444444444444,0.0,1.0,0.0,0.1111111111111111,0.0,2.0,0.2222222222222222,1.0,0.0,0.1111111111111111,0.0,2.0,0.2222222222222222,1.0,1.0,0.5555555555555556,0.5555555555555556
closeOpenStatements,21,0,1,9,4,0,0,21,21,20,0,2,59,90,15,3,1,5,2,0,0,11,4,3,0,35,36,0.46875,1.5,0.0,1.0,0.0,1.5,0.0,1.0,0.0,1.0,0.5,0.19047619047619047,0.0,1.0,0.0,1.5,1.0,0.72,0.2647058823529412,1.0,1.0
millis,314,3,0,177,72,14,0,312,247,167,0,0,984,1506,13,0,1,12,5,0,0,18,13,6,0,49,102,0.039634146341463415,1.0,0.5625,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,1.0,0.5,1.0,0.17543859649122806,0.5,0.5
invokeMethod,0,0,0,4,0,1,0,3,3,0,0,0,11,26,3,1,0,8,0,1,0,6,2,3,0,18,22,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,0.5,0.0,1.0,0.5,1.0,1.0,1.0,1.0
createDepthAndStencilBuffer,55,13,1,44,3,0,0,105,108,80,0,9,348,333,49,2,1,23,12,0,0,80,72,56,6,256,219,0.47115384615384615,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.4090909090909091,0.0,1.0,0.0,1.0,1.0,0.4878048780487805,0.42250530785562634,1.0,1.0
copy,33,5,1,17,6,0,0,33,8,3,0,5,87,157,13,3,1,5,0,0,0,11,2,0,2,30,43,0.40625,1.0,0.75,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.5,0.0,1.0,0.5,0.5333333333333333,0.0,0.5,0.0
getIntervalHistogram,89,9,1,52,16,0,0,148,49,71,0,10,372,490,14,1,1,3,1,0,0,13,8,10,1,40,45,0.13725490196078433,1.0,0.5,0.25,0.25,1.0,0.5,0.25,0.25,1.0,0.25,0.4,0.13043478260869565,0.25,0.5,1.0,0.25,0.1111111111111111,0.08645533141210375,0.25,0.75
getFileNamesToCreate,13,2,0,6,0,0,0,5,5,1,0,0,25,68,8,1,1,4,0,1,0,6,4,2,0,30,53,0.38095238095238093,1.0,1.0,0.5,0.5,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,0.5,0.6176470588235294,0.0,1.0,0.0
createJobRawOutput,2,2,0,3,0,0,0,3,3,0,0,0,11,24,8,4,1,10,0,0,0,9,8,2,0,38,72,0.8,1.0,0.0,0.2857142857142857,0.0,1.0,0.0,0.14285714285714285,0.0,1.0,0.14285714285714285,1.0,1.0,0.42857142857142855,0.14285714285714285,1.0,0.42857142857142855,1.0,0.8108108108108109,0.7142857142857143,0.8571428571428571
createJobRawOutput,2,2,0,3,0,0,0,3,3,0,0,0,11,24,8,4,1,10,0,0,0,9,8,2,0,38,72,0.8,1.0,0.0,0.2857142857142857,0.0,1.0,0.0,0.14285714285714285,0.0,1.0,0.14285714285714285,1.0,1.0,0.42857142857142855,0.14285714285714285,1.0,0.42857142857142855,1.0,0.8108108108108109,0.7142857142857143,0.8571428571428571
getDataFile,4,2,0,6,0,0,0,5,2,0,0,0,15,25,2,0,1,1,0,0,0,1,1,0,0,7,11,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
getDocumentationText,13,7,1,13,0,0,0,14,4,3,0,0,44,66,26,6,1,22,2,0,0,28,10,4,1,76,106,0.6666666666666666,1.0,0.0,0.42857142857142855,0.0,1.0,0.0,0.5714285714285714,0.0,1.0,0.2857142857142857,1.0,0.0,0.2857142857142857,0.0,1.0,0.42857142857142855,1.0,1.0,0.5714285714285714,0.14285714285714285
setMaxRequestsPerConnection,0,0,0,1,0,0,0,2,1,0,0,0,5,13,15,0,1,1,1,0,1,11,6,5,2,34,49,1.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.0
getNewConnectionThreshold,0,0,0,1,0,0,0,1,1,0,0,0,3,8,2,0,0,1,0,0,0,2,1,1,0,6,8,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
setNewConnectionThreshold,0,0,0,1,0,0,0,2,1,0,0,0,5,13,7,0,1,2,1,0,0,8,4,2,1,25,45,1.0,1.0,0.0,0.75,0.0,1.0,0.0,0.25,0.0,1.0,0.25,1.0,1.0,0.75,0.25,1.0,0.75,1.0,0.0,0.5,0.0
getPreparedQuery,0,0,0,2,0,0,0,2,2,0,0,0,6,24,17,3,1,7,2,0,0,25,9,8,4,62,145,1.0,1.0,0.0,0.6,0.0,1.0,1.0,0.4,0.2,1.0,0.4,1.0,0.0,0.6,0.0,1.0,0.6,1.0,0.0,0.8,0.0
setMpUniqueIdListener,1,0,0,1,0,0,0,4,2,2,0,1,8,18,5,0,1,4,1,0,0,6,5,5,0,26,29,0.8333333333333334,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.8333333333333334,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
initTickerView,274,13,1,163,33,2,0,333,313,290,0,60,1032,1402,12,2,1,3,2,0,0,14,12,11,4,55,56,0.04195804195804196,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04048582995951417,1.0,1.0,1.0,1.0,0.1388888888888889,0.0454065469904963,1.0,1.0
fireEvent,0,0,0,1,0,0,0,2,1,0,0,0,5,15,4,0,1,1,1,0,0,3,2,2,0,10,14,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
rewriteLinksInDocument,1,0,0,2,0,0,0,3,2,1,0,0,7,19,5,2,0,2,0,0,0,5,1,1,0,12,33,0.8333333333333334,1.0,0.0,0.25,0.0,1.0,0.0,0.25,0.0,1.0,0.25,1.0,0.0,0.25,0.0,1.0,0.25,1.0,0.0,0.5,0.0
open,0,0,0,1,0,0,0,2,1,0,0,0,4,5,19,0,1,5,4,1,0,15,16,12,5,74,79,1.0,1.0,1.0,0.2222222222222222,0.2222222222222222,1.0,1.0,0.2222222222222222,0.2222222222222222,1.0,0.1111111111111111,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
open,0,0,0,1,0,0,0,2,1,0,0,0,4,5,25,1,1,17,4,0,0,29,27,25,8,122,131,1.0,1.0,1.0,0.14285714285714285,0.2857142857142857,1.0,1.0,0.14285714285714285,0.2857142857142857,1.0,0.14285714285714285,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
reset,0,0,0,1,0,0,0,0,1,0,0,0,3,3,8,1,0,5,1,0,0,4,5,1,0,20,18,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
fillUpRegistryOfServer,0,0,0,1,0,0,0,2,1,0,0,0,5,10,23,8,1,22,2,0,0,26,7,4,0,80,153,1.0,1.0,0.0,0.25,0.0,1.0,0.0,0.125,0.0,1.0,0.25,1.0,0.0,0.125,0.0,1.0,0.25,1.0,1.0,0.625,0.75
initialize,47,6,1,48,3,0,0,80,49,36,0,3,218,614,6,0,1,6,0,0,0,6,12,6,1,33,44,0.11320754716981132,0.5,0.0,0.8,0.0,1.0,0.5,0.4,0.8,1.0,0.2,1.0,0.25,0.2,1.0,1.0,0.2,1.0,0.5,0.2,0.8
getIconImageURL,7,1,0,6,2,0,0,9,8,4,0,0,33,47,12,1,1,9,3,0,0,12,7,0,0,33,89,0.631578947368421,1.0,1.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,0.4,1.0,1.0,0.4,0.4,1.0,0.6,1.0,0.0,0.6,0.0
reserveSpace,12,2,1,14,2,0,0,14,12,3,0,0,45,83,3,0,1,1,0,0,0,4,3,2,1,13,12,0.2,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,0.5,0.0,1.0,1.0,0.25,0.0,0.5,0.0
buildNotificationNavigationStack,100,25,0,104,12,7,0,209,61,21,0,6,461,1071,23,4,1,10,4,0,0,22,5,0,6,56,146,0.18699186991869918,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.15384615384615385,0.2,0.4,1.0,0.4,1.0,0.8846153846153846,0.2,0.8
performBasicMappingTest,1,0,0,8,0,0,0,0,2,0,0,0,10,6,55,9,1,114,0,0,0,77,33,9,3,273,349,0.9821428571428571,1.0,1.0,0.4074074074074074,0.3888888888888889,1.0,0.0,0.05555555555555555,0.0,1.0,0.07407407407407407,1.0,0.0,0.05555555555555555,0.0,1.0,0.4074074074074074,1.0,1.0,0.8703703703703703,0.24074074074074073
getRandomToken,0,0,0,2,0,0,0,0,2,0,0,0,4,8,2,0,0,2,0,0,0,1,1,0,0,6,11,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
generateFakeEndpoints,0,0,0,2,0,0,0,1,2,0,0,0,6,6,10,5,1,7,0,0,0,14,3,0,0,39,51,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.0,1.0,0.0
generateSplitsInfo,0,0,0,1,0,0,0,1,1,0,0,0,5,11,42,13,1,23,4,0,0,45,12,10,0,108,231,1.0,1.0,1.0,0.3333333333333333,0.1111111111111111,1.0,1.0,0.3333333333333333,0.2222222222222222,1.0,0.3333333333333333,1.0,1.0,0.4444444444444444,0.3333333333333333,1.0,0.4444444444444444,1.0,0.0,0.7777777777777778,0.0
createTableName,4,2,1,4,0,0,0,7,5,2,0,0,21,38,4,1,1,2,0,0,0,4,2,2,0,12,17,0.5,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.4,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,1.0,0.4166666666666667,0.3333333333333333,0.6666666666666666
makeCasRequest,2,2,0,8,0,0,0,10,5,0,0,0,26,75,12,5,1,7,1,0,0,16,5,1,0,45,99,0.8571428571428571,1.0,0.625,0.2222222222222222,0.5555555555555556,1.0,0.0,0.1111111111111111,0.0,1.0,0.1111111111111111,0.625,0.0,0.5555555555555556,0.0,1.0,0.2222222222222222,1.0,0.0,0.3333333333333333,0.0
executeInternalWithoutCondition,4,0,0,3,1,0,0,5,4,1,0,0,13,40,10,1,1,5,2,0,0,8,6,0,0,28,41,0.7142857142857143,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.0
makeCasRequest,4,4,0,7,0,0,0,17,3,0,0,0,34,98,31,10,1,19,6,0,0,42,5,3,3,105,180,0.8857142857142857,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,0.0,0.16666666666666666,0.0,1.0,0.16666666666666666,1.0,0.0,0.16666666666666666,0.0,1.0,0.16666666666666666,1.0,0.7948717948717948,0.3333333333333333,0.6666666666666666
assertInvalidThrowMessage,0,0,0,1,0,0,0,3,1,0,0,0,6,26,13,1,1,12,2,1,0,18,8,1,0,67,172,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
executeInternalWithoutCondition,0,0,0,3,0,1,0,4,3,0,0,0,11,39,10,1,1,4,2,0,0,8,5,0,0,26,38,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5
sendRequest,0,0,0,1,0,0,0,0,1,0,0,0,3,3,18,1,1,9,3,0,0,11,10,6,1,53,66,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,0.5,0.0
query,0,0,0,1,0,0,0,1,2,1,0,0,4,9,2,0,1,1,0,0,0,1,0,0,0,3,9,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
retry,0,0,0,1,0,0,0,2,1,0,0,0,6,12,28,2,1,11,5,0,0,13,10,4,1,62,96,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.0
unionTester,0,0,0,1,0,0,0,3,1,0,0,0,5,25,17,10,1,20,0,0,0,26,8,1,0,73,156,1.0,1.0,1.0,0.25,0.125,1.0,0.0,0.0625,0.0,1.0,0.0625,1.0,0.0,0.3125,0.0,1.0,0.3125,1.0,1.0,0.625,0.375
hasSize,0,0,0,1,0,0,0,0,1,0,0,0,3,4,7,1,1,4,1,0,0,5,2,2,0,16,22,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,1.0,0.25,1.0,0.0,0.25,0.0,1.0,0.5,1.0,0.0,0.5,0.0
getConfiguration,0,0,0,1,0,0,0,0,1,0,0,0,2,4,2,0,0,1,0,0,0,2,2,2,0,7,11,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
getInputs,0,0,0,1,0,0,0,0,1,0,0,0,2,5,2,0,0,1,0,0,0,1,2,1,0,5,9,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
add,5,2,0,1,1,0,0,13,4,3,0,1,23,93,10,0,0,10,2,0,0,11,5,4,0,31,57,0.6666666666666666,1.0,0.0,0.75,0.0,1.0,0.0,0.25,0.0,1.0,0.75,1.0,0.0,0.75,0.0,1.0,0.75,0.0,0.0,0.0,0.0
setMedia,0,0,0,1,0,0,0,1,1,0,0,0,4,9,11,2,1,12,1,0,0,15,10,9,0,52,79,1.0,1.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.5714285714285714,0.0,1.0,0.2857142857142857,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.2857142857142857
dumpConfig,13,2,1,28,0,0,0,14,10,0,0,0,70,118,23,4,1,30,1,0,0,22,3,2,0,73,245,0.6388888888888888,1.0,1.0,0.2,0.4,1.0,0.0,0.2,0.0,1.0,0.2,1.0,1.0,0.2,0.2,1.0,0.2,1.0,0.9512195121951219,0.2,1.0
getCustomRoutingCol,7,1,0,3,2,0,0,5,4,3,0,0,18,26,11,2,1,4,3,0,0,8,5,3,0,32,54,0.6111111111111112,1.0,1.0,0.5,0.5,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.5714285714285714,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5
getIdentityKeyCursor,0,0,0,1,0,0,0,3,1,0,0,0,6,23,14,5,1,9,1,1,0,22,8,6,1,70,119,1.0,1.0,1.0,0.5,0.1,1.0,0.0,0.1,0.0,1.0,0.1,1.0,1.0,0.3,0.1,1.0,0.3,1.0,1.0,0.6,0.7
run0,2,2,0,5,0,0,0,9,3,2,0,0,19,54,27,4,1,21,4,1,0,30,5,0,0,74,202,0.9310344827586207,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.25,1.0,1.0,0.5,0.25,1.0,0.5,1.0,0.0,0.75,0.0
internalStoreStatsHistoryInFile,0,0,0,2,0,0,0,1,2,0,0,0,5,13,22,4,1,8,1,0,0,17,7,4,1,46,83,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
deferredElements,12,1,0,11,1,0,0,9,13,5,0,0,42,100,9,3,0,8,0,0,0,11,7,4,0,33,55,0.42857142857142855,1.0,0.6,0.25,0.75,1.0,0.5,0.5,0.25,1.0,0.25,1.0,1.0,0.5,0.25,1.0,0.25,1.0,0.6428571428571429,0.25,1.0
process,12,1,0,11,1,0,0,9,13,5,0,0,42,100,14,1,1,11,1,0,0,9,13,5,0,52,100,0.5384615384615384,0.6666666666666666,0.5,0.2,0.1,0.5,0.0,0.1,0.0,1.0,0.1,0.5555555555555556,0.5,0.9,0.3,1.0,0.1,1.0,0.631578947368421,0.1,0.5
storeCamelContextInQuartzContext,7,2,1,5,1,0,0,7,6,2,0,2,27,37,6,2,1,6,0,0,0,7,4,3,0,24,31,0.46153846153846156,1.0,0.5,0.4,0.4,1.0,0.5,0.2,0.2,1.0,0.4,1.0,0.4,0.2,0.4,1.0,0.4,0.8333333333333334,0.5294117647058824,0.6,0.6
getDeploymentGroup,2,1,1,3,0,0,0,5,3,2,0,0,14,34,9,1,1,3,0,0,0,7,3,1,0,22,51,0.8181818181818182,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.8888888888888888,1.0,1.0
readCaffeModel,1,1,0,1,0,0,0,3,1,0,0,0,8,21,4,2,1,3,0,0,0,4,2,0,0,15,22,0.8,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.0
configKey,0,0,0,2,0,0,0,2,1,0,0,0,5,17,12,2,1,17,1,0,0,16,2,1,1,47,96,1.0,1.0,0.0,0.8333333333333334,0.0,1.0,0.0,0.16666666666666666,0.0,1.0,0.16666666666666666,1.0,0.0,0.16666666666666666,0.0,1.0,0.8333333333333334,1.0,0.0,0.6666666666666666,0.0
allTopLevelNodes,7,3,0,6,1,0,0,6,3,0,0,0,19,46,34,1,1,27,3,0,0,60,56,53,2,174,319,0.8292682926829268,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.9166666666666666,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5
addInterceptor,0,0,0,1,0,0,0,1,1,0,0,0,4,8,6,0,0,2,1,0,0,7,3,3,1,16,32,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
buildErrorResponse,0,0,0,3,0,1,0,4,2,1,0,0,10,27,22,3,1,23,5,0,0,24,0,0,0,59,141,1.0,1.0,1.0,0.7142857142857143,0.8571428571428571,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,0.7142857142857143,1.0,0.0,1.0,0.0
hepPlan,0,0,0,1,0,0,0,4,2,0,0,0,7,34,21,7,1,17,1,0,0,26,4,0,2,61,159,1.0,1.0,1.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,1.0,0.0,0.07142857142857142,0.0,1.0,0.14285714285714285,1.0,1.0,0.2857142857142857,0.42857142857142855
toCanonicalPath,0,0,0,1,0,0,0,3,1,0,0,0,6,15,62,9,1,22,12,1,0,63,5,0,6,163,188,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,1.0,0.0,0.2857142857142857,0.0,1.0,0.5,1.0,0.0,0.7142857142857143,0.0
resetCtx,20,2,0,30,0,0,0,22,38,16,0,0,110,130,3,0,0,4,0,0,0,3,5,3,0,15,18,0.13043478260869565,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.2857142857142857,0.0,1.0,0.0,1.0,1.0,1.0,0.2857142857142857,1.0,1.0
initConnectionAndController,7,0,1,14,0,0,0,7,15,7,0,0,40,59,11,2,1,13,0,0,0,19,19,17,2,75,80,0.6111111111111112,1.0,0.0,0.7,0.0,1.0,0.0,0.7,0.0,1.0,0.4,1.0,0.6296296296296297,0.2,1.0,1.0,0.7,1.0,0.6923076923076923,0.1,1.0
