Name_Ext_Mtd,Con_LOC,CON_LOCAL,CON_LITERAL,CON_INVOCATION,CON_IF,CON_CONDITIONAL,CON_SWITCH,CON_VAR_ACC,CON_TYPE_ACC,CON_FIELD_ACC,CON_ASSERT,CON_ASSIGN,CON_TYPED_ELE,CON_PACKAGE,LOC_Extracted_Method,Num_local,Num_Literal,Num_Invocation,Num_If,Num_Conditional,Num_Switch,Num_Var_Ac,Num_Type_Ac,Num_Field_Ac,Num_Assign,Num_Typed_Ele,Num_Package,ratio_LOC,Ratio_Variable_Access,Ratio_Variable_Access2,VarAc_Cohesion,VarAc_Cohesion2,Ratio_Field_Access,Ratio_Field_Access2,Field_Cohesion,Field_Cohesion2,Ratio_Invocation,Invocation_Cohesion,Ratio_Type_Access,Ratio_Type_Access2,TypeAc_Cohesion,TypeAc_Cohesion2,Ratio_Typed_Ele,TypedEle_Cohesion,Ratio_Package,Ratio_Package2,Package_Cohesion,Package_Cohesion2
getExtensionClass,26,1,1,14,6,0,0,22,12,6,0,1,69,113,13,3,1,3,1,1,0,12,7,5,2,42,56,0.3333333333333333,1.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,1.0,0.35714285714285715,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6290322580645161,0.0,1.0,0.0
extractEPName,17,5,1,12,3,0,0,25,8,4,0,2,69,125,13,4,1,7,2,1,0,14,0,0,2,43,64,0.43333333333333335,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.5094339622641509,0.0,1.0,0.0
getByKey,6,3,0,3,1,0,0,12,3,0,0,1,27,69,27,3,1,6,4,0,0,22,4,2,2,51,101,0.8181818181818182,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.5263157894736842,0.3333333333333333,0.3333333333333333
getSortedMatchingConstructors,41,12,1,17,8,1,0,51,6,5,0,4,134,175,11,2,1,7,2,0,0,16,3,8,0,45,60,0.21153846153846154,1.0,1.0,0.75,0.25,1.0,0.6666666666666666,0.25,0.5,1.0,0.25,1.0,0.25,0.25,0.25,1.0,0.75,0.39759036144578314,0.21311475409836064,1.0,1.0
getFromCache,10,1,0,5,3,0,0,10,5,3,0,1,29,47,9,1,1,3,2,0,0,7,3,2,0,20,46,0.47368421052631576,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,1.0,0.25,1.0,0.3333333333333333,0.25,0.5,1.0,0.5,1.0,0.4230769230769231,0.5,0.75
getComponentAdaptersOfType,15,4,0,9,3,1,0,21,4,3,0,1,54,90,11,2,1,5,2,0,0,11,4,2,0,31,74,0.4230769230769231,1.0,1.0,0.5,0.16666666666666666,1.0,0.0,0.16666666666666666,0.0,1.0,0.16666666666666666,1.0,0.0,0.16666666666666666,0.0,1.0,0.5,1.0,0.5454545454545454,0.16666666666666666,1.0
getComponentAdapter,15,4,0,9,3,1,0,21,4,3,0,1,54,90,6,1,1,2,1,0,0,6,3,2,0,20,31,0.2857142857142857,1.0,0.0,0.6666666666666666,0.0,0.5,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.5,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.36065573770491804,0.0,1.0,0.0
appendNonAssignableAdaptersOfType,9,2,0,5,2,0,0,11,4,2,0,0,29,71,10,3,1,7,1,0,0,11,2,1,0,30,58,0.5263157894736842,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0
nodeCopy,5,2,0,3,0,0,0,10,2,2,0,1,18,47,7,1,0,1,0,0,0,19,0,9,3,25,52,0.5833333333333334,1.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.16666666666666666,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,1.0,0.0,0.16666666666666666,0.0
pruneOutdatedEntries,13,1,0,10,2,0,0,28,13,16,0,0,55,173,27,9,1,27,2,0,0,24,13,7,0,85,145,0.675,1.0,1.0,0.6,0.2,1.0,0.0,0.2,0.0,1.0,0.1,1.0,0.0,0.1,0.0,1.0,0.6,1.0,1.0,0.1,0.2
getLinkedProjectSettings,5,1,1,9,1,0,0,7,5,1,0,0,26,31,12,3,1,4,2,0,0,9,2,2,0,22,27,0.7058823529411765,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.5,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.45454545454545453,0.4444444444444444,0.6666666666666666,0.6666666666666666
getProjectNode,16,6,1,15,3,0,0,22,7,3,0,0,65,110,7,2,1,4,1,1,0,7,3,0,0,28,40,0.30434782608695654,1.0,0.3333333333333333,0.5,0.25,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.0,0.25,0.0,1.0,0.5,1.0,1.0,1.0,0.75
getLinkedProjects,6,0,0,1,1,0,0,7,5,4,0,4,21,45,14,7,0,7,1,0,0,12,4,0,0,32,87,0.7,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333
getModulesConfigurator,22,6,0,12,4,0,0,21,10,3,1,1,58,101,7,2,1,6,1,2,0,5,2,0,0,22,24,0.2413793103448276,1.0,0.5,0.25,0.25,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.0,0.25,0.0,1.0,0.25,1.0,1.0,0.5,0.25
getActionId,5,2,0,4,1,0,0,6,3,1,0,0,17,35,13,3,1,14,2,1,0,17,4,2,0,49,94,0.7222222222222222,1.0,1.0,0.75,0.25,1.0,0.0,0.25,0.0,1.0,0.25,1.0,0.0,0.5,0.0,1.0,0.75,1.0,1.0,0.25,0.25
findLibraryOrderEntry,8,5,0,9,0,0,0,19,4,1,1,0,39,153,18,3,1,5,4,0,0,14,1,0,1,28,58,0.6923076923076923,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0
setLibraryScope,8,5,0,9,0,0,0,19,4,1,1,0,39,153,6,0,1,10,1,1,0,10,3,2,0,27,79,0.42857142857142855,1.0,0.5,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.0,0.3333333333333333,0.0
ensureProjectNodeExists,24,9,0,24,3,0,0,29,7,1,0,0,81,185,23,9,1,21,3,0,0,27,6,1,0,76,134,0.48936170212765956,1.0,1.0,0.2857142857142857,0.2857142857142857,0.5,0.0,0.14285714285714285,0.0,1.0,0.2857142857142857,1.0,0.5714285714285714,0.14285714285714285,0.42857142857142855,1.0,0.2857142857142857,0.6470588235294118,0.0,1.0,0.0
collectComboBoxItem,9,2,1,11,1,0,0,11,2,0,1,0,35,89,20,8,1,23,2,2,0,29,21,7,0,113,182,0.6896551724137931,1.0,1.0,0.625,0.125,1.0,1.0,0.125,0.125,1.0,0.125,1.0,1.0,0.375,0.25,1.0,0.625,1.0,1.0,0.375,0.125
createExecutionEnvironment,105,7,0,46,6,0,1,67,11,7,1,0,196,398,18,4,1,6,4,0,0,14,4,0,0,41,88,0.14634146341463414,1.0,0.4,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,1.0,0.0,0.1111111111111111,0.0,1.0,0.2222222222222222,0.2826086956521739,0.0,0.6666666666666666,0.0
createExternalSystemRunnerAndConfigurationSettings,16,4,0,6,4,0,0,14,4,0,0,0,41,82,15,4,1,26,1,0,0,21,5,0,0,59,129,0.4838709677419355,1.0,1.0,0.5833333333333334,0.5,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.16666666666666666,0.08333333333333333,1.0,0.5833333333333334,1.0,0.0,0.9166666666666666,0.0
addDependenciesNode,12,3,0,8,2,0,0,16,4,0,0,0,34,144,36,7,1,26,7,0,0,32,8,0,0,93,226,0.75,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.8571428571428571,0.0,1.0,0.0
getDependencySimpleName,11,6,0,7,2,1,0,12,7,0,0,0,43,37,13,4,1,10,3,0,0,9,3,0,0,30,58,0.5416666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.631578947368421,0.3333333333333333,1.0
getCellSizePolicyFromInheriting,9,2,0,5,2,0,0,11,3,1,0,0,30,26,28,9,1,12,5,0,0,28,10,0,2,96,75,0.7567567567567568,1.0,1.0,0.2,0.4,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.9,0.2,0.2,1.0,0.2,1.0,0.8688524590163934,0.2,0.2
getCellsWithHigherPriorities,13,5,0,4,1,0,0,28,2,0,0,2,54,47,60,7,1,6,14,0,0,65,6,7,5,152,76,0.821917808219178,1.0,1.0,0.7,0.5,1.0,0.0,0.5,0.0,1.0,0.2,1.0,1.0,0.2,0.1,1.0,0.7,1.0,0.0,0.1,0.0
minimumLayoutSize,95,28,0,47,14,0,0,227,51,67,0,28,472,409,16,5,0,8,2,0,0,19,12,6,2,54,70,0.14414414414414414,1.0,1.0,0.2727272727272727,0.09090909090909091,1.0,0.5,0.09090909090909091,0.09090909090909091,1.0,0.09090909090909091,0.25,0.0,0.9090909090909091,0.0,1.0,0.2727272727272727,0.17204301075268819,0.0,0.9090909090909091,0.0
checkSetSizesFromParent,95,28,0,47,14,0,0,227,51,67,0,28,472,409,42,9,1,13,6,0,0,99,26,42,16,244,197,0.30656934306569344,1.0,1.0,0.2857142857142857,0.2857142857142857,1.0,0.0,0.14285714285714285,0.0,1.0,0.14285714285714285,0.6666666666666666,0.3793103448275862,0.14285714285714285,0.2857142857142857,1.0,0.2857142857142857,0.3565459610027855,0.0,0.5714285714285714,0.0
distribute,13,5,0,4,1,0,0,28,2,0,0,2,54,47,33,6,1,5,6,0,0,35,0,0,3,79,54,0.717391304347826,1.0,0.75,0.4,0.6,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,1.0,0.6,1.0,0.0,0.2,0.0
getInsets,95,28,0,47,14,0,0,227,51,67,0,28,472,409,7,2,1,2,1,0,0,16,1,4,0,28,32,0.06862745098039216,1.0,0.25,0.25,0.5,1.0,0.5,0.25,0.25,1.0,0.25,0.02702702702702703,0.0,0.25,0.0,1.0,0.25,0.01694915254237288,0.0,0.5,0.0
preferredLayoutSize,95,28,0,47,14,0,0,227,51,67,0,28,472,409,16,5,0,8,2,0,0,19,12,6,2,54,70,0.14414414414414414,1.0,1.0,0.2727272727272727,0.09090909090909091,1.0,0.5,0.09090909090909091,0.09090909090909091,1.0,0.09090909090909091,0.25,0.0,0.9090909090909091,0.0,1.0,0.2727272727272727,0.17204301075268819,0.0,0.9090909090909091,0.0
equals,30,1,0,2,1,0,0,83,29,54,0,27,143,250,99,1,1,9,32,7,0,115,39,74,0,306,294,0.7674418604651163,1.0,1.0,0.8823529411764706,0.058823529411764705,1.0,0.0,0.029411764705882353,0.0,1.0,0.029411764705882353,1.0,0.5757575757575758,0.029411764705882353,0.9117647058823529,1.0,0.8823529411764706,0.75,0.5131578947368421,0.029411764705882353,0.9705882352941176
advance,8,1,0,2,0,0,0,14,11,10,0,5,34,52,20,2,1,7,4,0,0,17,13,12,2,61,62,0.7142857142857143,1.0,1.0,0.4,0.2,1.0,0.0,0.2,0.0,1.0,0.2,0.5652173913043478,0.0,0.8,0.0,1.0,0.4,0.7407407407407407,0.5416666666666666,0.6,0.8
getFileRoot,10,3,0,4,2,0,0,7,5,1,0,0,23,44,8,0,1,4,2,0,0,8,4,4,0,21,46,0.4444444444444444,1.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,1.0,0.6956521739130435,0.6666666666666666,0.6666666666666666
getScopeForLibraryUsedIn,36,9,0,15,6,1,0,37,9,2,0,1,97,173,4,2,1,3,0,1,0,9,5,3,0,26,59,0.1,1.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,1.0,0.5454545454545454,0.6666666666666666,1.0
advanceTodoItemsCount,11,3,0,6,2,0,0,15,9,7,0,3,38,41,29,7,1,11,4,0,0,42,1,7,2,89,146,0.725,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666
processFilesWithWord,6,2,0,5,1,1,0,11,6,3,0,0,26,71,24,5,1,8,3,0,0,16,4,1,0,49,116,0.8,1.0,1.0,0.14285714285714285,0.14285714285714285,1.0,0.0,0.14285714285714285,0.0,1.0,0.14285714285714285,1.0,0.6666666666666666,0.14285714285714285,0.2857142857142857,1.0,0.42857142857142855,1.0,0.4782608695652174,0.8571428571428571,0.5714285714285714
getTextOccurrences,21,8,1,12,3,0,0,34,5,4,0,1,76,116,42,10,1,20,8,3,0,70,7,4,3,162,227,0.6666666666666666,1.0,1.0,0.5,0.375,1.0,0.0,0.25,0.0,1.0,0.125,1.0,0.6,0.125,0.25,1.0,0.5,1.0,1.0,0.5,0.375
createIndentTextField,6,0,1,7,0,0,0,8,13,8,0,4,36,65,4,1,1,2,0,0,0,3,0,0,0,8,13,0.4,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.36666666666666664,0.3333333333333333,1.0
copyPresentation,3,1,0,3,0,0,0,11,6,5,0,0,23,62,8,1,1,2,1,0,0,6,3,3,0,18,25,0.7272727272727273,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.375,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.3448275862068966,0.0,0.6666666666666666,0.0
moveCaret,6,3,0,7,1,0,0,14,2,0,0,0,32,46,6,1,0,3,1,0,0,8,0,0,0,15,23,0.5,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.46153846153846156,0.0,1.0,0.0
getFile,4,3,0,5,0,0,0,7,3,0,1,0,20,39,6,2,1,4,0,0,0,6,1,0,0,17,27,0.6,0.6666666666666666,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.0,0.2,0.0,1.0,0.2,0.7692307692307693,0.5,0.8,0.6
findAllProducers,17,4,0,9,4,0,0,16,4,0,0,0,42,101,18,4,1,10,1,0,0,14,6,2,1,42,73,0.5142857142857142,1.0,1.0,0.2,0.2,1.0,0.0,0.2,0.0,1.0,0.2,1.0,1.0,0.2,0.2,1.0,0.2,1.0,0.0,0.4,0.0
createConfigurationFromContext,18,5,0,11,4,0,0,15,4,0,0,0,45,68,12,2,1,6,1,0,0,10,5,2,0,35,64,0.4,1.0,0.5,0.5,0.75,1.0,0.0,0.25,0.0,1.0,0.25,1.0,0.8,0.25,0.5,1.0,0.5,1.0,1.0,0.5,0.25
collectMatchedFiles,33,7,0,20,6,0,0,30,15,8,1,2,89,151,10,2,1,6,2,0,0,8,0,0,0,19,45,0.23255813953488372,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.13043478260869565,0.0,0.6666666666666666,0.0
createOpenFileHyperlink,32,9,1,12,6,0,0,34,11,7,0,6,93,102,4,1,1,3,0,1,0,9,3,2,1,24,41,0.1111111111111111,1.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333
getInstance,3,2,0,5,0,0,0,6,4,1,1,0,17,46,8,2,1,2,1,0,0,5,2,1,0,13,24,0.7272727272727273,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.37777777777777777,0.3333333333333333,0.6666666666666666
findNext,5,1,0,1,1,0,0,7,6,5,0,1,20,32,9,2,1,2,1,0,0,8,1,0,1,22,22,0.6428571428571429,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.13333333333333333,0.0,0.6666666666666666,0.0
isAvailable,4,3,0,5,0,0,0,7,1,0,0,0,16,24,13,2,1,6,3,0,0,7,4,1,0,33,31,0.7647058823529411,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.16666666666666666,0.0,1.0,0.16666666666666666,1.0,0.0,0.16666666666666666,0.0,1.0,0.5,1.0,0.0,0.5,0.0
getNavigatableOriginalElement,20,5,0,11,5,1,0,21,7,0,0,1,61,90,8,2,1,2,1,0,0,4,2,0,0,11,24,0.2857142857142857,1.0,0.2,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.0
getParentModulesOfType,7,1,0,5,2,1,0,8,2,0,0,0,22,57,9,3,0,6,1,0,0,8,2,0,0,20,58,0.5625,1.0,0.5,0.25,0.25,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.0,0.25,0.0,1.0,0.25,0.7142857142857143,0.0,1.0,0.0
getFilesToDeleteUserData,72,15,1,47,7,0,0,69,24,6,0,6,190,417,7,1,1,2,1,0,0,6,2,0,1,15,40,0.08860759493670886,0.5714285714285714,0.15384615384615385,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6086956521739131,0.0,1.0,0.0
clearList,6,1,0,5,0,0,0,2,5,0,0,0,15,26,4,0,1,4,0,0,0,1,3,1,0,12,15,0.4,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.42857142857142855,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.4090909090909091,0.3333333333333333,1.0
itemsRemoved,10,6,0,8,1,0,0,13,6,1,0,0,38,55,6,0,1,4,1,0,0,3,3,1,0,16,23,0.375,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.5,0.0,1.0,0.0,1.0,0.6666666666666666,0.5,0.0,1.0,0.0
deserializeGropings,16,5,0,11,3,0,0,23,10,4,0,0,55,145,29,8,1,15,5,1,0,32,13,8,2,89,156,0.6444444444444445,1.0,1.0,0.2,0.2,1.0,1.0,0.2,0.2,1.0,0.2,1.0,0.5714285714285714,0.2,0.4,1.0,0.2,1.0,0.92,0.2,0.4
deserializeTokensDefinition,16,5,0,11,3,0,0,23,10,4,0,0,55,145,19,8,1,11,2,1,0,24,9,6,0,72,125,0.5428571428571428,1.0,1.0,0.14285714285714285,0.2857142857142857,1.0,0.0,0.14285714285714285,0.0,1.0,0.14285714285714285,1.0,0.0,0.14285714285714285,0.0,1.0,0.14285714285714285,1.0,0.75,0.14285714285714285,0.42857142857142855
removeAliasRuleToken,10,4,0,11,1,0,0,13,2,0,0,0,35,117,20,2,0,5,1,0,0,7,2,0,0,28,48,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
getRuleSequence,10,4,0,11,1,0,0,13,2,0,0,0,35,117,24,3,1,14,2,0,0,11,2,0,0,45,85,0.7058823529411765,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0
getLanguageInEditor,15,5,0,11,3,1,0,19,4,0,0,0,47,81,18,7,1,16,3,1,0,22,2,0,1,55,98,0.5454545454545454,1.0,1.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,1.0,0.2222222222222222,0.5,0.0,0.1111111111111111,0.0,1.0,0.1111111111111111,0.8461538461538461,0.48214285714285715,0.7777777777777778,1.0
getPsiFileAtOffset,15,5,0,11,3,1,0,19,4,0,0,0,47,81,4,1,1,4,0,0,0,7,0,0,0,18,32,0.21052631578947367,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0
doTest,8,1,0,7,0,0,0,14,1,6,0,1,32,53,6,2,1,7,0,0,0,9,3,2,0,25,45,0.42857142857142855,1.0,0.0,0.4,0.0,1.0,0.0,0.4,0.0,1.0,0.2,1.0,0.0,0.4,0.0,1.0,0.4,1.0,0.0,0.6,0.0
doTest,4,1,1,4,0,0,0,7,2,3,0,0,19,32,6,2,1,7,0,0,0,9,3,2,0,25,45,0.6,1.0,0.0,0.4,0.0,1.0,0.0,0.4,0.0,1.0,0.2,1.0,0.0,0.4,0.0,1.0,0.4,1.0,0.0,0.6,0.0
checkElements,31,10,0,18,4,0,0,36,11,3,0,0,88,147,12,3,1,24,1,0,0,20,5,0,0,57,106,0.27906976744186046,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.0,0.4,0.0,1.0,0.6,1.0,0.6363636363636364,0.4,0.4
getInspectionScope,4,4,0,7,0,0,0,8,2,0,0,0,28,36,6,1,1,3,1,1,0,6,3,1,0,23,28,0.6,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0
getInspectionScope,40,9,1,27,3,1,0,35,20,3,0,3,119,155,6,1,1,3,1,1,0,6,3,1,0,23,28,0.13043478260869565,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0
getImageHeightToUse,10,2,0,4,1,0,0,9,8,5,0,4,39,33,11,2,1,3,2,1,0,11,7,7,0,43,28,0.5238095238095238,1.0,1.0,0.3333333333333333,0.16666666666666666,1.0,0.0,0.16666666666666666,0.0,1.0,0.16666666666666666,1.0,0.5,0.16666666666666666,0.8333333333333334,1.0,0.3333333333333333,1.0,0.5,0.16666666666666666,0.8333333333333334
getImageWidthToUse,10,2,0,4,1,0,0,9,8,5,0,4,39,33,11,2,1,3,2,1,0,11,7,7,0,44,28,0.5238095238095238,1.0,1.0,0.3333333333333333,0.16666666666666666,1.0,0.0,0.16666666666666666,0.0,1.0,0.16666666666666666,1.0,0.5,0.16666666666666666,0.8333333333333334,1.0,0.3333333333333333,1.0,0.5,0.16666666666666666,0.8333333333333334
getPreferredSize,29,3,0,27,3,0,0,55,40,40,1,5,150,216,11,3,1,4,2,2,0,18,12,14,0,56,58,0.275,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5,0.25,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,0.2601626016260163,0.3333333333333333,1.0
paint,29,3,0,27,3,0,0,55,40,40,1,5,150,216,13,0,1,6,3,0,0,11,9,8,1,44,50,0.30952380952380953,1.0,0.0,0.25,0.0,1.0,0.0,0.25,0.0,1.0,0.25,0.23076923076923078,0.0,1.0,0.0,1.0,0.25,0.2601626016260163,0.0,1.0,0.0
updateComponentText,7,2,0,5,1,0,0,13,8,7,0,2,34,43,5,1,0,6,0,0,0,7,6,4,0,25,36,0.4166666666666667,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,1.0,0.25,1.0,0.4166666666666667,0.25,0.75,1.0,0.5,1.0,0.75,0.25,0.5
getCloseButtonScreenBounds,8,3,0,8,1,0,0,14,7,4,0,1,40,57,8,1,1,2,1,0,0,14,8,11,2,40,46,0.5,1.0,1.0,0.4,0.2,1.0,1.0,0.4,0.2,1.0,0.2,1.0,0.7777777777777778,0.2,0.8,1.0,0.4,1.0,0.6774193548387096,0.4,0.8
getCloseButtonScreenBounds,9,2,0,5,2,1,0,10,5,4,0,0,33,39,8,1,1,2,1,0,0,14,8,11,2,40,46,0.47058823529411764,1.0,1.0,0.4,0.2,1.0,1.0,0.4,0.2,1.0,0.2,1.0,0.6363636363636364,0.2,0.8,1.0,0.4,1.0,0.6176470588235294,0.2,0.8
buildCondition,8,2,0,5,1,0,0,13,8,7,0,2,36,68,22,4,1,13,4,0,0,17,6,2,2,55,84,0.7333333333333333,1.0,1.0,0.25,0.5,1.0,0.0,0.25,0.0,1.0,0.25,1.0,0.0,0.25,0.0,1.0,0.25,1.0,0.0,0.75,0.0
getRowsBounds,30,4,0,17,5,0,0,30,18,12,0,4,95,108,4,2,1,2,0,0,0,14,0,6,0,25,28,0.11764705882352941,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.8387096774193549,0.0,1.0,0.0
getSelectedModelRows,10,3,0,6,2,0,0,6,3,0,0,0,23,22,13,2,1,6,3,0,0,20,9,12,0,63,40,0.5652173913043478,1.0,1.0,0.25,0.25,1.0,1.0,0.25,0.75,1.0,0.25,0.8181818181818182,0.0,0.75,0.0,1.0,0.25,0.8108108108108109,0.0,1.0,0.0
getModelIndex,25,6,1,20,5,0,0,34,17,13,1,5,94,154,8,3,1,3,1,0,0,9,2,2,0,25,17,0.24242424242424243,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.2112676056338028,0.0,0.6666666666666666,0.0
getSections,25,6,0,12,1,0,0,13,6,2,1,0,52,88,31,6,1,22,5,1,0,29,11,2,2,88,152,0.5535714285714286,1.0,1.0,0.2857142857142857,0.42857142857142855,1.0,0.0,0.14285714285714285,0.0,1.0,0.2857142857142857,1.0,1.0,0.2857142857142857,0.14285714285714285,1.0,0.2857142857142857,1.0,0.8181818181818182,0.2857142857142857,0.8571428571428571
