Name_Ext_Mtd,Con_LOC,CON_LOCAL,CON_LITERAL,CON_INVOCATION,CON_IF,CON_CONDITIONAL,CON_SWITCH,CON_VAR_ACC,CON_TYPE_ACC,CON_FIELD_ACC,CON_ASSERT,CON_ASSIGN,CON_TYPED_ELE,CON_PACKAGE,LOC_Extracted_Method,Num_local,Num_Literal,Num_Invocation,Num_If,Num_Conditional,Num_Switch,Num_Var_Ac,Num_Type_Ac,Num_Field_Ac,Num_Assign,Num_Typed_Ele,Num_Package,ratio_LOC,Ratio_Variable_Access,Ratio_Variable_Access2,VarAc_Cohesion,VarAc_Cohesion2,Ratio_Field_Access,Ratio_Field_Access2,Field_Cohesion,Field_Cohesion2,Ratio_Invocation,Invocation_Cohesion,Ratio_Type_Access,Ratio_Type_Access2,TypeAc_Cohesion,TypeAc_Cohesion2,Ratio_Typed_Ele,TypedEle_Cohesion,Ratio_Package,Ratio_Package2,Package_Cohesion,Package_Cohesion2
sdkPath,12,3,0,4,3,0,0,7,3,0,0,0,25,37,2,0,1,1,0,0,0,3,1,1,1,7,9,0.14285714285714285,1.0,0.5,0.25,0.5,1.0,0.0,0.25,0.0,1.0,0.25,1.0,0.0,0.25,0.0,1.0,0.25,1.0,0.4375,0.25,1.0
getModuleNames,29,9,1,21,4,0,0,28,5,0,0,2,89,135,2,0,0,2,0,0,0,1,0,0,1,4,4,0.06451612903225806,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2222222222222222,0.0,0.0,0.0
getActionText,16,2,1,20,3,0,0,15,6,0,0,0,57,123,4,0,1,2,1,0,0,3,0,0,0,7,12,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.29411764705882354,0.0,0.6666666666666666,0.0
getTopLevelGroupNames,25,8,0,16,3,0,0,22,4,2,0,0,62,135,2,0,0,2,0,0,0,2,1,0,0,7,19,0.07407407407407407,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.2,0.14,1.0,1.0
filterRules,59,20,0,28,11,0,0,51,11,3,0,0,127,275,7,1,1,6,2,0,0,12,0,2,0,23,44,0.10606060606060606,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12962962962962962,0.0,0.0,0.0
calcParentToChildren,66,18,0,25,12,1,0,65,9,2,0,5,152,425,2,1,0,1,0,0,0,3,1,0,0,6,30,0.029411764705882353,0.5,0.25,0.2,0.2,0.0,0.0,0.0,0.0,0.5,0.2,0.16666666666666666,0.0,0.2,0.0,0.5,0.2,0.12244897959183673,0.045454545454545456,0.4,1.0
getChildren,21,8,0,11,1,0,0,13,4,0,0,0,41,80,2,0,0,2,0,0,0,2,1,0,0,6,13,0.08695652173913043,1.0,0.2,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.5,0.0,0.2857142857142857,0.0,1.0,0.14285714285714285,0.5714285714285714,0.16666666666666666,0.2857142857142857,0.5714285714285714
getJdkIcon,13,4,0,8,2,0,0,11,1,1,0,0,28,45,14,3,1,9,3,0,0,11,4,0,0,34,50,0.5185185185185185,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3684210526315789,0.0,1.0
renameModule,13,2,1,10,1,0,0,11,7,4,0,0,40,50,2,0,1,3,0,0,0,2,4,1,0,12,21,0.13333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0
childrenChanged,25,3,0,8,6,0,0,16,11,3,0,2,52,67,13,1,1,5,4,0,0,9,3,1,1,27,43,0.34210526315789475,1.0,0.4,0.2,0.4,1.0,0.0,0.2,0.0,1.0,0.2,1.0,0.5,0.2,0.2,1.0,0.2,1.0,0.0,0.2,0.0
rebuildCache,10,1,0,10,1,0,0,10,0,4,0,0,22,24,3,2,0,2,0,0,0,1,0,0,0,5,7,0.23076923076923078,0.25,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.17647058823529413,0.16666666666666666,0.8571428571428571,0.2857142857142857
getTodoItemCount,28,8,1,31,2,0,0,23,11,4,0,2,84,117,2,0,0,1,0,0,0,1,1,0,0,3,3,0.06666666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.0,0.0,0.0
getTodoItemCount,2,1,1,4,0,0,0,3,2,0,0,0,11,13,14,2,1,10,1,0,0,5,2,1,1,24,31,0.875,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333
getTodoItemCount,31,11,1,46,3,1,0,30,14,5,0,2,121,138,2,0,0,2,0,0,0,2,1,0,1,7,8,0.06060606060606061,1.0,0.5,0.2,0.4,0.0,0.0,0.0,0.0,1.0,0.2,0.14285714285714285,0.0,0.4,0.0,1.0,0.2,0.3333333333333333,0.11538461538461539,0.4,0.6
findAllTodos,47,11,0,32,7,0,0,40,11,2,0,0,124,222,2,0,0,1,0,0,0,2,0,0,0,3,7,0.04081632653061224,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0
findAllTodos,44,10,0,29,6,0,0,35,10,1,0,0,113,207,4,0,0,4,1,0,0,5,1,1,0,12,21,0.08333333333333333,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.25,0.07692307692307693,0.0,1.0
installEnterAction,37,12,1,34,2,1,0,37,18,10,0,0,133,198,2,0,0,1,0,0,0,1,1,0,0,4,8,0.05128205128205128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.14285714285714285,0.0,1.0,0.0,0.11428571428571428,0.08163265306122448,0.5714285714285714,0.42857142857142855
getRelativePath,23,7,1,9,5,1,0,22,5,2,0,1,69,108,9,2,1,5,2,0,0,8,2,0,0,21,51,0.28125,1.0,0.75,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.14285714285714285,0.0,1.0,0.14285714285714285,1.0,0.4117647058823529,0.14285714285714285,0.7142857142857143
createLocationComponent,37,9,1,26,4,0,0,38,25,14,0,2,119,186,2,1,0,1,0,0,0,1,1,1,0,5,7,0.05128205128205128,0.2,0.0,0.5555555555555556,0.0,0.2,0.0,0.5555555555555556,0.0,1.0,0.1111111111111111,0.07142857142857142,0.0,0.7777777777777778,0.0,1.0,0.1111111111111111,0.07142857142857142,0.0,0.1111111111111111,0.0
registerValidators,26,7,0,23,1,0,0,27,21,9,0,0,95,132,2,0,0,1,0,0,0,0,1,0,0,3,3,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08333333333333333,0.0,1.0,0.0,1.0,0.0,0.07894736842105263,0.0,1.0,0.0
createBasePanel,10,4,0,4,1,0,0,8,3,1,0,0,27,45,2,0,0,1,0,0,0,3,1,1,0,5,10,0.16666666666666666,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.26666666666666666,0.0,0.5
createAndFillContentPanel,41,11,0,30,3,0,0,42,27,12,0,0,127,216,2,0,0,1,0,0,0,2,0,0,0,3,7,0.046511627906976744,0.3333333333333333,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.5,0.15384615384615385,0.0,0.0,0.0,0.0,0.5,0.15384615384615385,0.07692307692307693,0.06779661016949153,0.38461538461538464,0.6153846153846154
createErrorLabel,6,1,0,4,0,0,0,11,4,3,0,0,22,43,15,5,1,11,0,0,0,14,12,4,1,57,77,0.7142857142857143,1.0,0.0,0.75,0.0,1.0,0.0,0.25,0.0,1.0,0.25,1.0,1.0,0.25,0.0,1.0,0.25,1.0,0.62,0.25,1.0
injectedToHost,6,1,0,4,1,1,0,7,4,4,0,0,22,24,36,8,1,28,6,4,0,51,13,11,4,155,108,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.7647058823529411,0.0,1.0,0.0,1.0,1.0,0.8888888888888888,0.819047619047619,1.0,1.0
doReplaceString,45,17,1,49,4,2,0,86,16,5,2,10,215,299,7,2,0,4,1,0,0,9,1,1,2,20,15,0.1346153846153846,0.5,0.375,0.16666666666666666,0.16666666666666666,0.25,0.0,0.16666666666666666,0.0,1.0,0.16666666666666666,0.1,0.0,0.6666666666666666,0.0,1.0,0.16666666666666666,0.5384615384615384,0.25,0.16666666666666666,0.16666666666666666
getLineNumber,41,11,0,28,6,1,0,51,16,6,0,7,132,127,3,1,1,4,0,1,0,4,2,2,0,18,17,0.06818181818181818,1.0,0.5,0.0,0.2,0.5,0.0,0.2,0.0,1.0,0.0,0.16666666666666666,0.0,0.6,0.0,1.0,0.0,0.6666666666666666,0.17391304347826086,0.2,0.6
intersectWithEditable,57,16,0,25,8,0,0,60,8,6,1,11,153,110,4,1,0,6,0,0,0,9,1,0,1,20,24,0.06557377049180328,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6,0.0,0.2,0.0
intersectWithEditable,59,22,1,47,6,2,0,88,13,8,1,10,227,249,8,0,1,2,2,0,0,8,0,0,3,18,8,0.11940298507462686,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0
injectedToHost,6,2,0,5,0,0,0,8,5,2,0,0,22,38,4,3,1,4,0,1,0,12,4,3,0,35,43,0.4,1.0,0.0,0.5,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.16666666666666666,0.4444444444444444,0.0,0.8333333333333334,0.0,1.0,0.5,0.3333333333333333,0.0,0.16666666666666666,0.0
calcLogicalColumnNumber,15,4,0,6,3,0,0,21,7,5,0,1,51,46,2,0,0,1,0,0,0,0,1,0,0,3,3,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.0,0.6666666666666666,0.0,1.0,0.0,0.07142857142857142,0.0,1.0,0.0
offsetToLogicalPosition,16,7,0,12,2,1,0,25,9,5,0,0,60,79,2,1,0,1,0,0,0,2,1,1,0,6,13,0.1111111111111111,0.25,0.0,0.4,0.0,0.25,0.0,0.4,0.0,1.0,0.0,0.1,0.0,0.8,0.0,1.0,0.0,0.13793103448275862,0.0,0.8,0.0
offsetToLogicalPosition,4,2,0,3,0,1,0,16,3,3,0,0,35,42,7,4,0,6,0,0,0,9,6,2,0,32,32,0.6363636363636364,1.0,0.6666666666666666,0.2,0.6,0.5,0.0,0.4,0.0,1.0,0.2,0.6666666666666666,0.0,0.8,0.0,1.0,0.2,0.4507042253521127,0.0,0.8,0.0
adjustLineIndent,20,7,0,13,2,0,0,26,5,0,0,3,66,119,32,15,1,29,3,0,0,52,9,4,6,135,177,0.6153846153846154,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.9358974358974359,0.0,0.0
getCacheFile,17,3,1,12,3,0,0,14,8,1,0,1,53,98,8,0,1,3,0,0,0,9,3,1,1,22,41,0.32,0.6666666666666666,0.5,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.2857142857142857,0.0,0.6666666666666666,1.0,0.0,1.0,0.5,0.0,0.3333333333333333
readTagsFromFile,15,3,1,10,0,0,0,15,10,4,0,0,52,100,2,0,0,1,0,0,0,3,2,1,1,7,17,0.11764705882352941,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333
run_hooks_impl_,35,3,1,11,7,2,0,93,8,32,0,5,164,354,6,0,1,3,1,0,0,11,2,2,0,23,55,0.14634146341463414,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2222222222222222,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
replace_variants_with_name_,70,14,0,31,18,2,0,172,9,38,0,11,361,789,2,0,1,1,0,0,0,7,3,3,0,14,46,0.027777777777777776,0.5,0.25,0.0,0.0,0.5,0.25,0.0,0.0,0.5,0.0,0.25,0.0,0.3333333333333333,0.0,0.5,0.0,0.057692307692307696,0.0,0.0,0.0
addVariantSmart,15,1,0,4,3,0,0,17,2,3,0,0,41,59,2,1,0,1,0,0,0,1,1,0,0,4,10,0.11764705882352941,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.0,0.2,0.0,1.0,0.2,0.0,0.0,0.0,0.0
findParser,26,3,1,14,5,1,0,17,16,8,1,2,70,106,3,0,1,2,0,1,0,2,4,2,0,15,16,0.10344827586206896,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.16666666666666666,0.0,0.6666666666666666,1.0,0.0,0.2777777777777778,0.10227272727272728,0.3333333333333333,0.6666666666666666
getChildList,13,4,0,5,2,0,0,9,4,3,0,0,30,55,9,2,1,1,1,0,0,8,0,0,2,18,18,0.4090909090909091,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.30434782608695654,0.10526315789473684,1.0,1.0
getLanguageAtOffset,15,3,0,11,4,1,0,22,4,0,0,0,48,94,2,1,1,2,0,0,0,1,0,0,0,6,3,0.11764705882352941,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0
doMerge,61,20,0,44,6,0,0,80,8,1,1,5,200,452,2,0,0,1,0,0,0,2,0,0,0,3,9,0.031746031746031744,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
createReferences,29,3,0,5,3,0,0,15,6,4,0,0,49,82,2,0,0,2,0,0,0,2,1,0,0,5,15,0.06451612903225806,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.0,0.25,0.0,1.0,0.25,0.3333333333333333,0.058823529411764705,0.75,0.75
getRootIndex,9,1,0,2,2,0,0,5,5,2,0,0,17,21,2,0,0,1,0,0,0,3,3,2,2,13,16,0.18181818181818182,1.0,0.5,0.3333333333333333,0.6666666666666666,1.0,0.5,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.5,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,1.0,0.41379310344827586,0.3333333333333333,1.0
getProvider,29,4,0,14,6,0,0,23,8,0,0,1,58,97,2,0,0,1,0,0,0,1,1,0,0,3,3,0.06451612903225806,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.13043478260869565,0.0,0.0,0.0
getSelectedFiles,30,9,0,13,5,0,0,23,4,3,0,0,66,97,2,0,0,1,0,0,0,2,0,0,0,3,9,0.0625,0.3333333333333333,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,1.0,0.2,0.25,0.0,0.6,0.0
initUI,29,0,0,14,2,0,0,17,23,17,0,3,77,115,4,0,1,1,1,0,0,1,2,1,0,8,6,0.12121212121212122,0.5,0.0,0.16666666666666666,0.0,0.5,0.0,0.16666666666666666,0.0,1.0,0.16666666666666666,0.09090909090909091,0.0,1.0,0.0,1.0,0.16666666666666666,0.07228915662650602,0.0,1.0,0.0
addTree,17,5,1,16,1,0,0,23,17,10,0,2,87,140,2,0,0,1,0,0,0,2,0,0,0,4,12,0.10526315789473684,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0
calculateStatuses,46,11,0,20,7,1,0,58,9,5,0,2,127,302,2,0,0,1,0,0,0,2,1,0,0,4,14,0.041666666666666664,0.3333333333333333,0.1,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0
getProject,9,2,0,6,2,0,0,3,3,0,0,0,23,23,8,1,1,3,2,0,0,4,0,0,0,16,12,0.47058823529411764,1.0,0.4,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.29411764705882354,0.0,1.0
convertTemplates,30,10,0,21,4,1,0,42,5,1,0,2,107,237,2,0,1,3,0,0,0,4,0,0,1,12,29,0.0625,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3157894736842105,0.0,0.0,0.0
disposeUIResources,14,1,0,10,3,0,0,12,13,10,0,1,44,64,8,1,1,4,1,0,0,7,5,4,1,28,33,0.36363636363636365,1.0,0.0,0.0,0.0,1.0,0.6,0.0,0.3333333333333333,1.0,0.0,1.0,0.25,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
showProfile,12,2,0,8,1,0,0,12,8,6,0,1,38,55,7,2,0,10,1,0,0,9,7,5,0,35,51,0.3684210526315789,1.0,0.8,0.0,0.6666666666666666,0.8,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,1.0,0.46153846153846156,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5294117647058824,0.0,1.0,0.0
isSpacesUsed,12,3,0,5,3,0,0,16,4,2,0,2,38,43,2,1,1,1,0,1,0,2,2,1,0,9,7,0.14285714285714285,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
getPositiveIndentSize,18,4,0,6,5,0,0,19,7,4,0,2,48,50,13,2,1,4,3,0,0,9,0,0,2,29,20,0.41935483870967744,1.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.0,0.0,0.0,0.0
getNonEmptyLineAfter,12,4,0,7,2,0,0,15,7,4,0,1,45,35,5,0,1,2,1,0,0,5,2,0,1,13,5,0.29411764705882354,0.75,0.2857142857142857,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.0,0.6666666666666666,0.0
getNonEmptyLineBefore,9,3,0,4,1,0,0,11,4,3,0,0,32,23,8,1,1,4,2,0,0,8,4,0,2,26,12,0.47058823529411764,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.42857142857142855,0.0,0.6666666666666666,1.0,0.0,0.45454545454545453,0.0,0.6666666666666666,0.0
popUntilTopBlockStartsNewLine,23,3,0,14,3,1,0,25,23,19,0,3,78,118,7,0,0,4,1,0,0,7,6,5,1,25,30,0.23333333333333334,1.0,0.5,0.0,0.0,1.0,0.3333333333333333,0.0,0.25,1.0,0.0,0.20689655172413793,0.0,1.0,0.0,1.0,0.0,0.375,0.3333333333333333,0.0,0.25
createNewLeafChars,13,5,0,18,2,0,0,21,2,0,0,0,51,126,2,0,0,4,0,0,0,4,0,0,0,9,20,0.13333333333333333,0.5,0.25,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0625,0.0,0.7142857142857143,0.0
getSchemeName,17,4,1,10,4,0,0,12,3,0,0,0,41,86,2,0,1,1,0,0,0,0,1,0,0,4,6,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.5,0.0,0.3333333333333333,0.0,1.0,0.16666666666666666,0.5,0.5,0.3333333333333333,0.3333333333333333
getBaseIndent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,1,20,5,1,0,33,12,6,0,106,133,1.0,1.0,1.0,0.25,0.0,1.0,0.0,0.25,0.0,1.0,0.25,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,1.0,0.0
"_getInfo",17,4,1,9,4,1,0,19,4,1,0,0,54,112,2,1,0,1,0,0,0,1,0,0,0,3,5,0.10526315789473684,0.5,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,1.0,0.2,0.2857142857142857,0.0,0.2,0.0
get,17,3,0,8,3,0,0,18,7,5,2,1,50,69,8,2,1,5,1,0,0,7,2,0,1,21,37,0.32,1.0,0.6666666666666666,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0
getFromBackingMap,23,5,0,12,4,0,0,23,8,6,2,1,65,95,2,0,0,1,0,0,0,3,1,0,1,7,13,0.08,1.0,0.3333333333333333,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.16666666666666666,0.0,0.42857142857142855,0.0,1.0,0.14285714285714285,0.18421052631578946,0.0,1.0,0.0
getInjectedEditorForInjectedFile,34,6,0,14,9,0,0,33,7,0,0,1,85,185,5,1,0,3,1,0,0,6,1,0,0,12,20,0.1282051282051282,1.0,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,1.0,0.0,0.1111111111111111,0.0,1.0,0.1111111111111111,1.0,0.0,0.1111111111111111,0.0
probeElementsUp,72,17,1,34,16,0,0,74,9,1,0,6,185,354,10,2,1,7,1,0,0,12,7,3,0,32,75,0.12195121951219512,1.0,0.6666666666666666,0.125,0.25,1.0,0.6666666666666666,0.125,0.25,1.0,0.125,1.0,0.6,0.125,0.25,1.0,0.125,1.0,0.5,0.125,0.25
doCompute,14,6,0,8,2,1,0,13,3,0,0,0,43,47,4,2,0,1,0,0,0,7,0,1,0,11,47,0.2222222222222222,1.0,1.0,0.5,0.25,1.0,0.0,0.25,0.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0
constructTextFromHostPSI,49,11,1,49,7,1,0,88,22,17,1,10,212,300,3,2,0,7,0,0,0,9,4,3,0,28,35,0.057692307692307696,0.5,0.0,0.16666666666666666,0.0,0.5,0.0,0.16666666666666666,0.0,1.0,0.16666666666666666,0.3333333333333333,0.14285714285714285,0.16666666666666666,0.5,1.0,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666
getTokenText,16,4,0,12,3,0,0,18,3,2,0,0,48,59,2,1,0,1,0,0,0,1,0,0,0,3,6,0.1111111111111111,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,1.0,0.0
parseUnion,12,1,0,8,1,0,0,11,10,8,0,1,35,50,5,0,1,3,1,0,0,3,4,2,0,14,18,0.29411764705882354,1.0,0.25,0.0,0.6666666666666666,1.0,0.16666666666666666,0.0,0.3333333333333333,1.0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,1.0,0.75,0.0,0.3333333333333333
parseModulePattern,52,5,1,35,14,0,0,49,40,31,0,1,169,234,2,0,0,2,0,0,0,1,1,0,0,5,9,0.037037037037037035,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.041666666666666664,0.0,0.6666666666666666,0.0,0.5,0.16666666666666666,0.075,0.0,0.6666666666666666,0.0
serialize,37,13,1,25,4,0,0,41,14,2,0,1,115,187,2,0,0,1,0,0,0,3,1,0,0,5,8,0.05128205128205128,1.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,0.5,0.0,0.18181818181818182,0.0,1.0,0.09090909090909091,0.23076923076923078,0.14285714285714285,0.36363636363636365,0.45454545454545453
getClassId,10,4,1,8,1,0,0,13,3,1,1,0,33,67,5,1,1,3,0,0,0,8,2,0,0,18,24,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
getTokenType,10,1,0,4,2,1,0,10,8,7,0,0,29,42,5,0,1,2,1,0,0,3,3,3,1,14,13,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2727272727272727,0.0,0.6666666666666666,0.0,1.0,0.0,0.4,0.2727272727272727,0.3333333333333333,0.6666666666666666
createTemplateFile,23,10,1,20,1,0,0,21,12,0,0,0,65,144,7,3,0,9,0,0,0,15,9,4,0,44,71,0.23333333333333334,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
createChangeTemplateDataLanguageFix,45,5,1,13,3,0,0,14,4,0,0,0,67,81,2,1,0,1,0,0,0,1,0,0,0,3,8,0.0425531914893617,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,1.0,0.25,0.3333333333333333,0.1,0.5,0.5
findLogicalRoot,8,1,0,6,2,0,0,5,1,0,0,0,19,26,12,2,1,2,3,0,0,6,1,1,0,20,34,0.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7777777777777778,0.6666666666666666,0.5,0.5
filterUsages,29,9,0,16,3,0,0,30,5,2,0,0,75,171,2,0,0,1,0,0,0,2,0,0,0,3,9,0.06451612903225806,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0
getIntermediateMemberInfosList,15,7,0,7,1,0,0,20,4,2,0,1,50,60,6,2,0,4,1,0,0,7,1,0,0,15,9,0.2857142857142857,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.6666666666666666,0.0,1.0,0.0,0.2,0.11538461538461539,0.6666666666666666,1.0
getDependenciesOf,15,3,1,7,3,0,0,9,4,1,0,0,35,53,4,0,0,2,1,0,0,3,1,0,0,7,6,0.21052631578947367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
